Latitude,Longitude,Elevation,Time,Distance,Speed,Anomaly,PM2.5,PM10
34.025446,-118.29095,56.23406117,11-11-2024 14:48,16.81047952,16.81047952,2,27.8,42
34.025448,-118.290768,56.40472162,11-11-2024 14:48,16.71996968,16.71996968,2,27.8,42
34.025451,-118.290587,56.88732889,11-11-2024 14:48,16.99517707,16.99517707,2,27.8,42
34.025453,-118.290403,56.18453852,11-11-2024 14:48,16.90282736,16.90282736,2,27.8,42
34.025455,-118.29022,56.13598834,11-11-2024 14:48,15.42525093,15.42525093,2,27.8,42
34.025457,-118.290053,56.38800674,11-11-2024 14:48,14.50050738,14.50050738,2,27.8,42
34.025458,-118.289896,55.55254309,11-11-2024 14:48,14.08205213,14.08205213,2,27.8,42
34.025448,-118.289744,55.52448939,11-11-2024 14:48,13.58058978,13.58058978,2,27.8,42
34.025451,-118.289597,55.91127708,11-11-2024 14:48,13.4955562,13.4955562,2,27.8,42
34.025446,-118.289451,55.91284798,11-11-2024 14:48,13.21127521,13.21127521,2,27.8,42
34.025449,-118.289308,55.76365142,11-11-2024 14:48,13.39225714,13.39225714,2,27.8,42
34.02545,-118.289163,55.26462324,11-11-2024 14:48,13.30129077,13.30129077,2,27.8,42
34.025448,-118.289019,55.03246342,11-11-2024 14:48,14.03873673,14.03873673,2,27.8,42
34.025449,-118.288867,54.85492946,11-11-2024 14:48,13.94991054,13.94991054,2,27.8,42
34.025452,-118.288716,55.1418261,11-11-2024 14:48,13.02425784,13.02425784,2,27.8,42
34.025454,-118.288575,54.87490662,11-11-2024 14:48,12.37785598,12.37785598,2,27.8,42
34.025452,-118.288441,54.70542241,11-11-2024 14:48,13.22384178,13.22384178,2,27.8,42
34.025446,-118.288298,54.83333069,11-11-2024 14:48,12.26360563,12.26360563,2,27.8,42
34.025434,-118.288166,55.1947825,11-11-2024 14:48,11.46299126,11.46299126,2,27.8,42
34.025415,-118.288044,54.82842725,11-11-2024 14:48,10.05628219,10.05628219,2,27.8,42
34.025391,-118.287939,54.80874143,11-11-2024 14:48,16.56446262,8.282231309,2,27.8,42
34.025341,-118.28777,54.4101833,11-11-2024 14:48,12.83579983,6.417899915,2,27.8,42
34.025294,-118.287643,54.29109305,11-11-2024 14:48,10.87197962,0.679498727,2,27.8,42
34.025235,-118.287549,55.07857291,11-11-2024 14:49,13.30350596,6.651752981,2,27.8,42
34.025191,-118.287415,56.0076629,11-11-2024 14:49,12.24856501,12.24856501,2,27.8,42
34.025136,-118.2873,56.39749145,11-11-2024 14:49,10.36446298,10.36446298,2,27.8,42
34.025092,-118.287201,56.29639377,11-11-2024 14:49,11.22529909,11.22529909,2,27.8,42
34.025044,-118.287094,56.47938463,11-11-2024 14:49,12.41217995,12.41217995,2,27.8,42
34.024992,-118.286975,56.29594461,11-11-2024 14:49,13.1703353,13.1703353,2,27.8,42
34.024938,-118.286848,56.78947738,11-11-2024 14:49,12.62952339,12.62952339,2,27.8,42
34.02489,-118.286724,55.81729822,11-11-2024 14:49,14.53543717,14.53543717,2,27.8,42
34.024827,-118.286586,57.34228189,11-11-2024 14:49,15.75143865,15.75143865,2,27.8,42
34.024755,-118.286439,56.7433062,11-11-2024 14:49,13.48608001,13.48608001,2,27.8,42
34.024695,-118.286312,55.88794811,11-11-2024 14:49,13.89213168,13.89213168,2,27.8,42
34.024632,-118.286182,54.35669472,11-11-2024 14:49,14.42015108,14.42015108,2,27.8,42
34.02456,-118.286052,54.78009296,11-11-2024 14:49,14.29713315,14.29713315,2,27.8,42
34.024505,-118.285912,56.45003135,11-11-2024 14:49,15.26237314,15.26237314,2,27.8,42
34.024439,-118.285767,54.13028835,11-11-2024 14:49,13.7847048,13.7847048,2,27.8,42
34.024381,-118.285635,55.03278123,11-11-2024 14:49,15.69633625,15.69633625,2,27.8,42
34.024302,-118.285494,56.93554161,11-11-2024 14:49,15.35526271,15.35526271,2,27.8,42
34.02423,-118.285352,54.32404879,11-11-2024 14:49,16.26527135,16.26527135,2,27.8,42
34.024148,-118.285206,55.88323666,11-11-2024 14:49,15.99299169,15.99299169,2,27.8,42
34.024089,-118.285048,57.24700643,11-11-2024 14:49,14.43019782,14.43019782,2,27.8,42
34.024028,-118.28491,58.64808923,11-11-2024 14:49,14.94212376,14.94212376,2,27.8,42
34.023965,-118.284767,59.31912945,11-11-2024 14:49,13.88968862,13.88968862,2,27.8,42
34.023905,-118.284635,59.76177202,11-11-2024 14:49,16.85051255,16.85051255,2,27.8,42
34.023832,-118.284475,58.20802496,11-11-2024 14:49,17.0631961,17.0631961,2,27.8,42
34.023768,-118.284307,57.78516344,11-11-2024 14:49,15.32076199,15.32076199,2,27.8,42
34.023704,-118.28416,58.0773507,11-11-2024 14:49,14.4540446,14.4540446,2,27.8,42
34.023634,-118.284028,57.30775016,11-11-2024 14:49,14.39332163,14.39332163,2,27.8,42
34.023577,-118.283888,57.12838912,11-11-2024 14:49,14.40980554,14.40980554,2,27.8,42
34.023518,-118.283749,56.66667183,11-11-2024 14:49,14.49215866,14.49215866,2,27.8,42
34.023459,-118.283609,56.7255027,11-11-2024 14:49,14.47637368,14.47637368,2,27.8,42
34.023402,-118.283468,56.53505989,11-11-2024 14:49,15.23844991,15.23844991,2,27.8,42
34.023343,-118.283319,56.79484451,11-11-2024 14:49,16.31469705,16.31469705,2,27.8,42
34.023264,-118.28317,57.43812312,11-11-2024 14:49,15.89658023,15.89658023,2,27.8,42
34.0232,-118.283016,56.93350876,11-11-2024 14:49,15.69979394,15.69979394,2,27.8,42
34.023135,-118.282865,57.12387227,11-11-2024 14:49,16.12375225,16.12375225,2,27.8,42
34.023065,-118.282712,58.38777949,11-11-2024 14:49,16.13218799,16.13218799,2,27.8,42
34.023003,-118.282554,58.42482095,11-11-2024 14:49,14.87209865,14.87209865,2,27.8,42
34.022943,-118.28241,58.61672206,11-11-2024 14:49,15.37258933,15.37258933,2,27.8,42
34.022878,-118.282263,58.29021052,11-11-2024 14:49,12.84883658,12.84883658,2,27.8,42
34.022818,-118.282144,58.62294362,11-11-2024 14:49,13.94854413,13.94854413,2,27.8,42
34.02276,-118.28201,58.88579622,11-11-2024 14:49,13.99008949,13.99008949,2,27.8,42
34.022708,-118.281872,58.61049763,11-11-2024 14:49,14.64555009,14.64555009,2,27.8,42
34.022646,-118.281732,58.71568043,11-11-2024 14:49,15.72153349,15.72153349,2,27.8,42
34.022579,-118.281582,58.94194587,11-11-2024 14:49,14.70719759,14.70719759,2,27.8,42
34.022519,-118.28144,59.18569178,11-11-2024 14:49,14.6249029,14.6249029,2,27.8,42
34.022459,-118.281299,59.38028363,11-11-2024 14:49,13.47445794,13.47445794,2,27.8,42
34.022395,-118.281175,59.31583964,11-11-2024 14:49,12.98543475,12.98543475,2,27.8,42
34.022334,-118.281055,58.6505574,11-11-2024 14:49,13.4163634,13.4163634,2,27.8,42
34.022271,-118.280931,59.09558064,11-11-2024 14:49,11.68588006,11.68588006,2,27.8,42
34.022211,-118.280827,59.12530174,11-11-2024 14:49,10.67377032,10.67377032,2,27.8,42
34.02216,-118.280729,58.88689036,11-11-2024 14:49,16.50217476,8.251087378,2,27.8,42
34.022086,-118.280574,58.43361128,11-11-2024 14:49,12.73542772,6.367713862,2,27.8,42
34.022028,-118.280455,58.43291585,11-11-2024 14:50,12.04479787,4.014932622,2,27.8,42
34.022,-118.280329,58.55259112,11-11-2024 14:50,10.4986115,0.699907433,2,27.8,42
34.021955,-118.280229,59.14384515,11-11-2024 14:50,12.05921776,2.411843552,2,27.8,42
34.021902,-118.280115,58.94512942,11-11-2024 14:50,13.76961145,4.589870484,2,27.8,42
34.021778,-118.280108,59.35965731,11-11-2024 14:50,18.20015966,9.100079828,2,27.8,42
34.021643,-118.28022,58.93667687,11-11-2024 14:50,17.92188912,8.960944561,2,27.8,42
34.021499,-118.280308,60.38417655,11-11-2024 14:50,10.84400886,10.84400886,2,27.8,42
34.021414,-118.280366,60.21847242,11-11-2024 14:50,12.64778989,12.64778989,2,27.8,42
34.021316,-118.280436,60.63529688,11-11-2024 14:50,12.22371956,12.22371956,2,27.8,42
34.021223,-118.280507,61.11456587,11-11-2024 14:50,13.17638806,13.17638806,2,27.8,42
34.021123,-118.280584,59.91832153,11-11-2024 14:50,13.60001726,13.60001726,2,27.8,42
34.021017,-118.280658,59.56131731,11-11-2024 14:50,10.99292183,10.99292183,2,27.8,42
34.02093,-118.280715,58.76247162,11-11-2024 14:50,18.44895361,9.224476804,2,27.8,42
34.020788,-118.280819,57.40121521,11-11-2024 14:50,11.50656412,5.753282062,2,27.8,42
34.020699,-118.280883,57.81239684,11-11-2024 14:50,13.69735652,0.44185021,2,27.8,42
34.020585,-118.28094,58.99658217,11-11-2024 14:51,13.69380469,6.846902345,2,27.8,42
34.020479,-118.281016,58.84084012,11-11-2024 14:51,20.12729839,10.0636492,2,27.8,42
34.020313,-118.281104,60.21756158,11-11-2024 14:51,23.12131778,11.56065889,2,27.8,42
34.020127,-118.281217,60.82983202,11-11-2024 14:51,13.47156574,13.47156574,2,27.8,42
34.020026,-118.281298,59.19171224,11-11-2024 14:51,13.98509889,13.98509889,2,27.8,42
34.019924,-118.281387,58.3042864,11-11-2024 14:51,13.66671812,13.66671812,2,27.8,42
34.019822,-118.28147,59.85438091,11-11-2024 14:51,13.93170583,13.93170583,2,27.8,42
34.019714,-118.281547,59.62522821,11-11-2024 14:51,13.37948181,13.37948181,2,27.8,42
34.019614,-118.281628,60.21514516,11-11-2024 14:51,22.99890381,22.99890381,2,27.8,42
34.019422,-118.281722,61.82284422,11-11-2024 14:51,14.04588875,14.04588875,2,27.8,42
34.019317,-118.281807,61.56886147,11-11-2024 14:51,12.18932659,12.18932659,2,27.8,42
34.019216,-118.281859,59.8767169,11-11-2024 14:51,13.7648839,13.7648839,2,27.8,42
34.019101,-118.281915,59.83568223,11-11-2024 14:51,10.94503515,10.94503515,2,27.8,42
34.019022,-118.281986,59.485765,11-11-2024 14:51,12.27004481,12.27004481,2,27.8,42
34.018926,-118.282052,58.24813867,11-11-2024 14:51,12.55459638,12.55459638,2,27.8,42
34.01883,-118.282124,57.4206777,11-11-2024 14:51,13.42297354,13.42297354,2,27.8,42
34.018717,-118.282176,56.78421179,11-11-2024 14:51,12.32391336,6.161956681,2,27.8,42
34.018624,-118.282249,58.11809477,11-11-2024 14:51,10.29797885,10.29797885,2,27.8,42
34.018538,-118.282291,57.15287706,11-11-2024 14:51,14.9071496,7.453574799,2,27.8,42
34.018419,-118.282366,57.92762515,11-11-2024 14:51,24.26197368,12.13098684,2,27.8,42
34.018338,-118.28261,57.1154185,11-11-2024 14:51,15.61678571,7.808392853,2,27.8,42
34.018316,-118.282777,57.02499132,11-11-2024 14:51,12.83872846,6.419364228,2,27.8,42
34.018316,-118.282916,56.61557732,11-11-2024 14:51,10.61340396,3.53780132,2,27.8,42
34.018304,-118.28303,55.51365091,11-11-2024 14:51,12.22927524,4.07642508,2,27.8,42
34.01832,-118.283161,57.02485465,11-11-2024 14:51,14.38900529,7.194502646,2,27.8,42
34.018307,-118.283316,57.24559883,11-11-2024 14:51,13.39705279,4.465684263,2,27.8,42
34.01831,-118.283461,56.57472331,11-11-2024 14:51,17.97541393,4.493853482,2,27.8,42
34.018472,-118.283466,54.77434457,11-11-2024 14:51,11.04125492,0.690078433,2,27.8,42
34.018529,-118.283368,52.79082188,11-11-2024 14:52,10.68300096,1.33537512,2,27.8,42
34.018617,-118.283321,57.67065416,11-11-2024 14:52,10.99362932,1.832271553,2,27.8,42
34.018615,-118.28344,56.75314693,11-11-2024 14:52,11.30747975,1.256386639,2,27.8,42
34.018666,-118.283546,56.2027804,11-11-2024 14:52,10.45253951,1.742089919,2,27.8,42
34.018699,-118.283652,57.26297446,11-11-2024 14:52,10.11757694,1.686262823,2,27.8,42
34.018722,-118.283758,57.31290304,11-11-2024 14:52,10.31329732,2.062659463,2,27.8,42
34.018765,-118.283857,57.71517584,11-11-2024 14:52,11.11745986,1.588208551,2,27.8,42
34.018814,-118.283962,57.37951527,11-11-2024 14:53,11.30763003,1.615375719,2,27.8,42
34.018857,-118.284073,58.06243811,11-11-2024 14:53,10.06229331,1.677048886,2,27.8,42
34.018891,-118.284174,57.92953415,11-11-2024 14:53,10.57463301,1.762438834,2,27.8,42
34.018929,-118.284279,57.91583319,11-11-2024 14:53,11.00992649,1.834987748,2,27.8,42
34.018958,-118.284393,58.6620641,11-11-2024 14:53,10.69455194,1.782425323,2,27.8,42
34.019008,-118.284492,58.36311384,11-11-2024 14:53,11.76756943,1.961261571,2,27.8,42
34.019057,-118.284605,58.17791734,11-11-2024 14:53,11.16079176,1.860131959,2,27.8,42
34.019117,-118.284702,58.17144234,11-11-2024 14:53,10.34481495,1.724135824,2,27.8,42
34.019159,-118.284802,58.0819959,11-11-2024 14:53,10.42814357,1.489734796,2,27.8,42
34.019189,-118.284909,57.2983194,11-11-2024 14:53,10.06387231,1.677312051,2,27.8,42
34.01921,-118.285015,57.71841757,11-11-2024 14:54,11.17722344,1.596746206,2,27.8,42
34.019252,-118.285125,57.11226575,11-11-2024 14:54,10.32105905,1.474437007,2,27.8,42
34.01929,-118.285227,56.95947894,11-11-2024 14:54,10.12992214,1.688320357,2,27.8,42
34.019331,-118.285325,57.38363956,11-11-2024 14:54,10.24315108,1.707191847,2,27.8,42
34.01938,-118.285419,57.01243621,11-11-2024 14:54,11.7376886,1.676812657,2,27.8,42
34.01943,-118.285531,57.31346167,11-11-2024 14:54,10.23020899,1.705034832,2,27.8,42
34.019476,-118.285627,57.4503068,11-11-2024 14:54,10.36683127,1.727805212,2,27.8,42
34.019515,-118.285729,56.98414704,11-11-2024 14:54,10.19162031,1.455945759,2,27.8,42
34.019552,-118.28583,56.31470286,11-11-2024 14:54,10.17568745,1.453669635,2,27.8,42
34.019577,-118.285936,55.67474699,11-11-2024 14:55,10.16284557,1.693807595,2,27.8,42
34.019632,-118.286024,57.12779935,11-11-2024 14:55,11.50341056,1.643344365,2,27.8,42
34.019696,-118.286122,57.18107505,11-11-2024 14:55,11.20448951,1.867414918,2,27.8,42
34.019742,-118.28623,56.79392618,11-11-2024 14:55,10.90199071,1.557427244,2,27.8,42
34.01979,-118.286333,55.85867204,11-11-2024 14:55,10.66104733,1.776841222,2,27.8,42
34.019838,-118.286433,56.79123199,11-11-2024 14:55,9.934772979,1.419253283,2,27.8,42
34.019883,-118.286526,54.95861221,11-11-2024 14:55,10.2431037,1.707183951,2,27.8,42
34.019932,-118.28662,55.23642349,11-11-2024 14:55,11.12540057,1.589342939,2,27.8,42
34.019984,-118.286723,55.23043553,11-11-2024 14:55,11.38741087,1.626772982,2,27.8,42
34.020035,-118.28683,55.53398594,11-11-2024 14:56,11.54808964,1.443511204,2,27.8,42
34.020086,-118.286939,54.95192649,11-11-2024 14:56,11.65629325,1.66518475,2,27.8,42
34.020136,-118.28705,55.8927566,11-11-2024 14:56,11.68560496,1.669372137,2,27.8,42
34.020185,-118.287162,56.66699026,11-11-2024 14:56,10.61017504,1.515739292,2,27.8,42
34.020229,-118.287264,55.9468895,11-11-2024 14:56,10.66164928,1.523092754,2,27.8,42
34.020274,-118.287366,55.31259847,11-11-2024 14:56,10.49877103,1.749795172,2,27.8,42
34.020319,-118.287466,55.63335332,11-11-2024 14:56,11.41331735,1.630473908,2,27.8,42
34.020369,-118.287574,55.28570342,11-11-2024 14:56,10.60603185,1.515147407,2,27.8,42
34.020416,-118.287674,53.80450289,11-11-2024 14:56,11.43137896,1.633054137,2,27.8,42
34.020484,-118.287767,53.44930514,11-11-2024 14:57,11.65256153,1.664651646,2,27.8,42
34.020529,-118.287881,54.44626966,11-11-2024 14:57,10.24668485,1.707780808,2,27.8,42
34.020569,-118.287981,54.82995618,11-11-2024 14:57,10.63868661,1.18207629,2,27.8,42
34.020622,-118.288077,51.38465201,11-11-2024 14:57,10.52820744,1.75470124,2,27.8,42
34.020666,-118.288178,53.4720363,11-11-2024 14:57,10.26228418,2.052456837,2,27.8,42
34.020708,-118.288277,53.59363624,11-11-2024 14:57,11.2156496,1.869274934,2,27.8,42
34.020749,-118.288388,53.39562144,11-11-2024 14:57,11.68544167,1.669348809,2,27.8,42
34.020787,-118.288506,53.7445939,11-11-2024 14:57,10.03114839,1.671858065,2,27.8,42
34.02084,-118.288594,53.96114028,11-11-2024 14:57,10.41347028,1.735578381,2,27.8,42
34.02088,-118.288696,53.74695215,11-11-2024 14:58,10.31023533,1.718372555,2,27.8,42
34.020926,-118.288793,53.18649896,11-11-2024 14:58,10.09801523,1.683002538,2,27.8,42
34.020968,-118.28889,53.14288855,11-11-2024 14:58,11.86329875,1.078481704,2,27.8,42
34.021063,-118.288831,55.61647853,11-11-2024 14:58,11.28892764,2.822231911,2,27.8,42
34.021144,-118.288757,56.01043928,11-11-2024 14:58,10.50517794,1.500739706,2,27.8,42
34.021236,-118.28873,55.97569877,11-11-2024 14:58,11.00179416,1.000163106,2,27.8,42
34.021196,-118.288621,48.82220122,11-11-2024 14:58,50.77483905,4.615894459,1,27.8,42
34.0215,-118.289032,55.73086166,11-11-2024 14:58,16.47745209,16.47745209,2,27.8,42
34.021366,-118.289109,55.73870468,11-11-2024 14:58,10.92134443,0.574807602,2,27.8,42
34.021337,-118.289222,55.73964691,11-11-2024 14:59,18.84513075,2.692161535,2,27.8,42
34.021287,-118.289027,62.46866608,11-11-2024 14:59,17.33410887,1.33339299,2,27.8,42
34.021392,-118.288888,83.65184784,11-11-2024 14:59,27.19730381,2.719730381,2,27.8,42
34.021182,-118.288736,97.1808982,11-11-2024 14:59,13.32798165,2.221330276,2,27.8,42
34.021282,-118.288656,96.47727703,11-11-2024 14:59,12.3613166,2.060219433,2,27.8,42
34.02139,-118.288689,96.05797577,11-11-2024 14:59,12.86364055,6.431820274,2,27.8,42
34.021493,-118.288753,95.58037462,11-11-2024 15:00,28.82263699,7.205659248,1,27.8,42
34.021719,-118.288599,96.92006367,11-11-2024 15:00,23.09031675,23.09031675,1,27.8,42
34.021719,-118.288849,96.28096317,11-11-2024 15:00,11.63486377,3.878287924,2,27.8,42
34.021706,-118.288974,95.94822165,11-11-2024 15:00,40.81395463,13.60465154,1,27.8,42
34.022037,-118.288781,96.97162709,11-11-2024 15:00,11.61583549,1.935972582,2,27.8,42
34.02195,-118.288851,97.87157257,11-11-2024 15:00,10.29506726,5.147533631,2,27.8,42
34.021909,-118.288951,97.89215457,11-11-2024 15:00,11.99809255,2.999523139,2,27.8,42
34.021987,-118.288861,98.25655219,11-11-2024 15:00,11.42838761,5.714193804,2,27.8,42
34.02192,-118.288767,98.06341368,11-11-2024 15:00,19.56048318,6.52016106,2,27.8,42
34.021978,-118.288567,98.24926206,11-11-2024 15:00,27.11891338,13.55945669,1,27.8,42
34.021888,-118.28884,97.83650285,11-11-2024 15:00,9.989547972,1.427078282,2,27.8,42
34.021804,-118.288879,97.06180967,11-11-2024 15:00,15.75350498,3.150700996,2,27.8,42
34.021665,-118.288914,96.82584736,11-11-2024 15:00,11.27126408,0.134181715,2,27.8,42
34.021569,-118.288954,77.58848351,11-11-2024 15:02,13.35608503,0.013043052,2,27.8,42
34.021496,-118.288839,56.40986723,11-11-2024 15:19,10.83825171,1.354781464,2,27.8,42
34.021569,-118.288917,56.68386632,11-11-2024 15:19,10.60030237,0.240915963,2,27.8,42
34.021513,-118.288824,55.92134835,11-11-2024 15:20,14.62332654,0.356666501,2,27.8,42
34.021462,-118.288678,56.3661016,11-11-2024 15:20,14.59481016,7.297405078,2,27.8,42
34.021464,-118.28852,56.44822141,11-11-2024 15:20,11.36206235,0.437002398,2,27.8,42
34.021532,-118.288612,56.99271079,11-11-2024 15:21,10.87269635,0.988426941,2,27.8,42
34.021571,-118.28872,56.67895374,11-11-2024 15:21,17.51071718,1.346978244,2,27.8,42
34.021545,-118.288533,56.40118584,11-11-2024 15:21,15.78903517,0.42673068,2,27.8,42
34.021511,-118.288699,57.01655746,11-11-2024 15:22,18.38893498,18.38893498,2,27.8,42
34.021487,-118.288502,56.83114681,11-11-2024 15:22,10.64311359,0.506814933,2,27.8,42
34.021501,-118.288616,56.91370556,11-11-2024 15:22,10.93652384,1.562360549,2,27.8,42
34.021533,-118.288504,56.71158803,11-11-2024 15:22,31.27376916,2.084917944,2,27.8,42
34.021603,-118.288832,42.81048204,11-11-2024 15:22,32.01262465,32.01262465,1,27.8,42
34.02162,-118.288486,56.82115188,11-11-2024 15:22,32.01262465,2.910238604,2,27.8,42
34.021603,-118.288832,42.81048204,11-11-2024 15:23,32.02645767,32.02645767,1,27.8,42
34.021622,-118.288486,56.8971272,11-11-2024 15:23,32.02645767,1.067548589,2,27.8,42
34.021603,-118.288832,42.81048204,11-11-2024 15:23,25.05545296,3.579350423,2,27.8,42
34.021638,-118.288564,56.45094415,11-11-2024 15:23,12.0460724,0.182516249,2,27.8,42
34.021622,-118.288693,93.25790405,11-11-2024 15:24,12.88460453,2.147434089,2,27.8,42
34.021605,-118.288831,97.0553894,11-11-2024 15:24,10.19370975,1.45624425,2,27.8,42
34.021657,-118.28874,57.08636699,11-11-2024 15:25,132.0378549,1.88625507,1,27.8,42
34.022661,-118.287972,56.48423133,11-11-2024 15:26,20.91337001,4.182674001,2,27.8,42
34.022791,-118.288136,56.62577545,11-11-2024 15:26,24.12742459,6.031856148,2,27.8,42
34.022886,-118.288371,56.27885081,11-11-2024 15:26,10.40144094,1.733573491,2,27.8,42
34.022952,-118.288451,56.2904163,11-11-2024 15:26,14.12833359,2.018333371,2,27.8,42
34.023023,-118.288578,56.01542015,11-11-2024 15:26,15.31951943,0.072604357,2,27.8,42
34.022888,-118.288543,56.12829293,11-11-2024 15:30,148.3217408,0.406360934,1,25.4,41
34.021551,-118.288518,56.1623504,11-11-2024 15:36,10.45156913,0.153699546,2,25.4,41
34.021556,-118.288631,56.88045542,11-11-2024 15:37,10.16520279,0.14732178,2,25.4,41
34.02164,-118.288675,56.7891196,11-11-2024 15:38,19.73826432,0.469958674,2,25.4,41
34.021673,-118.288885,38.16546251,11-11-2024 15:39,19.30383402,19.30383402,2,25.4,41
34.021672,-118.288676,56.59226569,11-11-2024 15:39,12.02183993,0.164682739,2,25.4,41
34.021774,-118.28872,56.25303005,11-11-2024 15:40,33.3317104,0.555528507,2,25.4,41
34.021496,-118.288857,39.46834947,11-11-2024 15:41,0,0,2,25.4,41
34.021496,-118.288857,39.47625352,11-11-2024 15:41,14.19639771,0.567855908,2,25.4,41
34.021621,-118.288824,97.1003952,11-11-2024 15:42,20.88573892,3.480956487,2,25.4,41
34.021805,-118.288776,97.16817474,11-11-2024 15:42,13.1817551,2.196959183,2,25.4,41
34.021921,-118.288745,97.1696167,11-11-2024 15:42,12.71036516,0.259395207,2,25.4,41
34.02182,-118.28868,56.48928481,11-11-2024 15:43,7.380398051,0.527171289,2,25.4,41
34.021758,-118.288709,56.38275546,11-11-2024 15:43,13.88406044,4.628020146,2,25.4,41
34.021651,-118.288787,56.24101437,11-11-2024 15:43,15.41959834,15.41959834,2,25.4,41
34.021535,-118.288879,56.46759025,11-11-2024 15:43,18.43760956,4.609402389,2,25.4,41
34.021377,-118.288941,56.3514344,11-11-2024 15:43,13.91804708,3.479511771,2,25.4,41
34.021287,-118.289046,56.05228629,11-11-2024 15:43,17.42687239,5.808957462,2,25.4,41
34.021444,-118.289039,55.24559683,11-11-2024 15:43,10.97042093,3.656806976,2,25.4,41
34.021542,-118.289023,55.87683012,11-11-2024 15:43,10.06097024,0.162273714,2,25.4,41
34.021525,-118.288916,55.98942587,11-11-2024 15:44,10.43462778,0.094005656,2,25.4,41
34.021618,-118.288899,55.90904909,11-11-2024 15:46,10.08284316,0.093359659,2,25.4,41
34.021539,-118.288845,55.93135625,11-11-2024 15:48,10.75456558,0.113205954,2,25.4,41
34.021471,-118.288928,55.89633024,11-11-2024 15:49,10.19124202,1.698540336,2,25.4,41
34.021398,-118.288995,56.09243075,11-11-2024 15:49,15.23034416,1.692260462,2,25.4,41
34.021261,-118.289006,56.11380284,11-11-2024 15:50,11.37324586,0.218716267,2,25.4,41
34.021284,-118.288886,55.88053152,11-11-2024 15:51,24.93688268,0.673969802,2,25.4,41
34.021503,-118.288825,55.94427028,11-11-2024 15:51,10.55595741,0.319877497,2,25.4,41
34.021585,-118.288767,56.11791454,11-11-2024 15:52,35.53529074,1.480637114,2,25.4,41
34.021898,-118.288685,56.04938978,11-11-2024 15:52,13.08921106,0.934943647,2,25.4,41
34.022014,-118.288659,55.72710837,11-11-2024 15:52,18.88810188,0.299811141,2,25.4,41
34.021852,-118.288722,55.84715933,11-11-2024 15:53,11.55372667,0.608090877,2,25.4,41
34.021752,-118.288757,56.24112821,11-11-2024 15:54,10.7506387,0.22397164,2,25.4,41
34.021848,-118.288773,56.27829556,11-11-2024 15:54,13.03338994,0.465478212,2,25.4,41
34.021965,-118.288786,55.96475234,11-11-2024 15:55,12.88996138,0.67841902,2,25.4,41
34.022075,-118.288741,55.97206537,11-11-2024 15:55,18.12659224,1.132912015,2,25.4,41
34.021912,-118.288755,56.07889283,11-11-2024 15:56,31.0461426,0.56447532,2,25.4,41
34.021649,-118.28887,56.07346501,11-11-2024 15:56,11.14762583,0.28583656,2,25.4,41
34.021598,-118.288974,56.19075429,11-11-2024 15:57,24.39040992,0.201573636,2,25.4,41
34.021771,-118.288811,96.70967102,11-11-2024 15:59,19.47101443,4.867753608,2,25.4,41
34.02161,-118.288895,56.22578883,11-11-2024 15:59,15.8291008,0.152202892,2,25.4,41
34.021752,-118.288878,56.04694514,11-11-2024 16:01,10.04860661,0.152251615,2,25.4,41
34.021816,-118.288801,56.12266541,11-11-2024 16:02,1.130318341,0.002920719,2,25.4,41
34.021818,-118.288789,57.45483843,11-11-2024 16:08,15.17248303,0.021551822,2,25.4,41
34.021699,-118.288708,56.31881956,11-11-2024 16:20,24.43452317,1.527157698,2,25.4,41
34.02161,-118.28895,56.37111403,11-11-2024 16:20,11.47739216,1.639627451,2,25.4,41
34.021509,-118.288977,56.0374613,11-11-2024 16:21,14.14605752,0.277373677,2,25.4,41
34.021622,-118.288906,55.89393611,11-11-2024 16:21,27.44135381,0.39201934,2,25.4,41
34.021663,-118.288613,56.06595891,11-11-2024 16:23,10.67931432,0.036078765,2,25.4,41
34.021673,-118.288728,56.73503469,11-11-2024 16:28,10.88021262,0.402970838,2,25.4,41
34.021615,-118.288823,56.57916641,11-11-2024 16:28,17.80124842,0.494479123,2,25.4,41
34.021629,-118.289015,54.02227403,11-11-2024 16:29,18.96622618,2.709460882,2,25.4,41
34.021664,-118.288814,56.15656526,11-11-2024 16:29,11.54520873,0.093106522,2,25.4,41
34.021768,-118.288819,56.18048749,11-11-2024 16:31,12.16422128,0.392394235,2,20.7,46
34.021663,-118.288857,56.18805391,11-11-2024 16:31,10.50875578,0.059037954,2,20.7,46
34.021752,-118.288818,56.10563835,11-11-2024 16:34,18.89924299,0.063848794,2,20.7,46
34.021649,-118.288655,56.42222891,11-11-2024 16:39,23.9471139,0.206440637,2,20.7,46
34.021519,-118.288448,51.09960558,11-11-2024 16:41,44.7168418,1.788673672,2,20.7,46
34.021806,-118.288788,56.87893295,11-11-2024 16:42,10.36741555,0.383978354,2,20.7,46
34.021735,-118.288715,56.50116197,11-11-2024 16:42,10.25919024,0.041535183,2,20.7,46
34.02181,-118.28878,56.13114166,11-11-2024 16:46,1.137482646,0.568741323,2,20.7,46
34.021803,-118.288771,56.37258644,11-11-2024 16:46,18.26144994,0.037730268,2,20.7,46
34.021956,-118.288698,56.18084278,11-11-2024 16:54,17.07847558,0.183639522,2,20.7,46
34.021818,-118.28878,56.20726776,11-11-2024 16:56,3.001067482,0.017448067,2,20.7,46
34.021842,-118.288765,55.96454284,11-11-2024 16:59,11.77231292,0.059456126,2,20.7,46
